return_id,order_id,seller_id,return_date,return_reason
RET-0000418,ORD-0002616,MNT-0007,2023-04-23,size issue
RET-0000419,ORD-0002629,MNT-0007,2023-05-01,quality issue
RET-0000420,ORD-0002630,MNT-0007,2023-04-26,size issue
RET-0000421,ORD-0002631,MNT-0007,2023-04-13,size issue
RET-0000422,ORD-0002633,MNT-0007,2023-05-05,size issue
RET-0000423,ORD-0002634,MNT-0007,2023-04-29,size issue
RET-0000424,ORD-0002639,MNT-0007,2023-05-01,size issue
RET-0000425,ORD-0002644,MNT-0007,2023-05-27,changed mind
RET-0000426,ORD-0002645,MNT-0007,2023-05-17,size issue
RET-0000427,ORD-0002650,MNT-0007,2023-05-13,damaged
RET-0000428,ORD-0002655,MNT-0007,2023-05-23,size issue
RET-0000429,ORD-0002661,MNT-0007,2023-05-24,wrong item
RET-0000430,ORD-0002662,MNT-0007,2023-05-31,quality issue
RET-0000431,ORD-0002666,MNT-0007,2023-06-11,size issue
RET-0000432,ORD-0002669,MNT-0007,2023-06-26,wrong item
RET-0000433,ORD-0002676,MNT-0007,2023-07-05,wrong item
RET-0000434,ORD-0002679,MNT-0007,2023-06-27,size issue
RET-0000435,ORD-0002687,MNT-0007,2023-06-13,changed mind
RET-0000436,ORD-0002694,MNT-0007,2023-06-19,changed mind
RET-0000437,ORD-0002702,MNT-0007,2023-06-18,wrong item
RET-0000438,ORD-0002713,MNT-0007,2023-08-05,changed mind
RET-0000439,ORD-0002720,MNT-0007,2023-07-27,size issue
RET-0000440,ORD-0002723,MNT-0007,2023-07-27,changed mind
RET-0000441,ORD-0002742,MNT-0007,2023-09-07,size issue
RET-0000442,ORD-0002745,MNT-0007,2023-08-24,quality issue
RET-0000443,ORD-0002746,MNT-0007,2023-08-09,changed mind
RET-0000444,ORD-0002748,MNT-0007,2023-08-12,changed mind
RET-0000445,ORD-0002753,MNT-0007,2023-08-23,size issue
RET-0000446,ORD-0002759,MNT-0007,2023-09-08,size issue
RET-0000447,ORD-0002761,MNT-0007,2023-08-17,quality issue
RET-0000448,ORD-0002776,MNT-0007,2023-10-01,wrong item
RET-0000449,ORD-0002779,MNT-0007,2023-10-10,quality issue
RET-0000450,ORD-0002781,MNT-0007,2023-09-21,size issue
RET-0000451,ORD-0002786,MNT-0007,2023-09-16,damaged
RET-0000452,ORD-0002790,MNT-0007,2023-10-09,changed mind
RET-0000453,ORD-0002791,MNT-0007,2023-10-06,quality issue
RET-0000454,ORD-0002805,MNT-0007,2023-10-20,wrong item
RET-0000455,ORD-0002825,MNT-0007,2023-10-28,wrong item
RET-0000456,ORD-0002826,MNT-0007,2023-10-23,quality issue
RET-0000457,ORD-0002828,MNT-0007,2023-10-15,changed mind
RET-0000458,ORD-0002832,MNT-0007,2023-11-03,changed mind
RET-0000459,ORD-0002833,MNT-0007,2023-10-16,size issue
RET-0000460,ORD-0002835,MNT-0007,2023-10-10,size issue
RET-0000461,ORD-0002839,MNT-0007,2023-11-08,size issue
RET-0000462,ORD-0002841,MNT-0007,2023-11-01,wrong item
RET-0000463,ORD-0002843,MNT-0007,2023-11-05,quality issue
RET-0000464,ORD-0002855,MNT-0007,2023-10-17,size issue
RET-0000465,ORD-0002856,MNT-0007,2023-11-02,damaged
RET-0000466,ORD-0002864,MNT-0007,2023-11-08,size issue
RET-0000467,ORD-0002871,MNT-0007,2023-12-06,changed mind
RET-0000468,ORD-0002873,MNT-0007,2023-11-14,quality issue
RET-0000469,ORD-0002876,MNT-0007,2023-11-16,size issue
RET-0000470,ORD-0002878,MNT-0007,2023-11-30,changed mind
RET-0000471,ORD-0002881,MNT-0007,2023-12-03,changed mind
RET-0000472,ORD-0002884,MNT-0007,2023-11-17,size issue
RET-0000473,ORD-0002889,MNT-0007,2023-11-16,size issue
RET-0000474,ORD-0002891,MNT-0007,2023-11-20,quality issue
RET-0000475,ORD-0002898,MNT-0007,2023-11-16,quality issue
RET-0000476,ORD-0002913,MNT-0007,2023-12-17,size issue
RET-0000477,ORD-0002917,MNT-0007,2023-12-10,changed mind
RET-0000478,ORD-0002924,MNT-0007,2023-12-31,changed mind
RET-0000479,ORD-0002928,MNT-0007,2023-12-09,size issue
RET-0000480,ORD-0002931,MNT-0007,2023-12-14,changed mind
RET-0000481,ORD-0002933,MNT-0007,2023-12-13,size issue
RET-0000482,ORD-0002945,MNT-0007,2023-12-31,changed mind
RET-0000483,ORD-0002947,MNT-0007,2023-12-23,size issue
RET-0000484,ORD-0002950,MNT-0007,2024-02-11,quality issue
RET-0000485,ORD-0002959,MNT-0007,2024-01-22,size issue
RET-0000486,ORD-0002965,MNT-0007,2024-01-22,size issue
RET-0000487,ORD-0002974,MNT-0007,2024-02-08,size issue
RET-0000488,ORD-0002975,MNT-0007,2024-01-19,size issue
RET-0000489,ORD-0002977,MNT-0007,2024-01-23,quality issue
RET-0000490,ORD-0002980,MNT-0007,2024-01-09,size issue
RET-0000491,ORD-0002983,MNT-0007,2024-03-05,damaged
RET-0000492,ORD-0002990,MNT-0007,2024-03-01,size issue
RET-0000493,ORD-0002995,MNT-0007,2024-02-21,wrong item
RET-0000494,ORD-0002998,MNT-0007,2024-03-01,size issue
RET-0000495,ORD-0003000,MNT-0007,2024-02-13,quality issue
RET-0000496,ORD-0003008,MNT-0007,2024-04-04,wrong item
RET-0000497,ORD-0003024,MNT-0007,2024-03-12,size issue
RET-0000498,ORD-0003035,MNT-0007,2024-05-03,wrong item
RET-0000499,ORD-0003036,MNT-0007,2024-04-13,size issue
RET-0000500,ORD-0003040,MNT-0007,2024-05-01,size issue
RET-0000501,ORD-0003044,MNT-0007,2024-04-07,size issue
RET-0000502,ORD-0003075,MNT-0007,2024-05-24,damaged
RET-0000503,ORD-0003076,MNT-0007,2024-06-02,size issue
RET-0000504,ORD-0003081,MNT-0007,2024-05-26,damaged
RET-0000505,ORD-0003093,MNT-0007,2024-05-22,size issue
RET-0000506,ORD-0003106,MNT-0007,2024-07-01,wrong item
RET-0000507,ORD-0003107,MNT-0007,2024-06-12,changed mind
RET-0000508,ORD-0003108,MNT-0007,2024-06-24,quality issue
RET-0000509,ORD-0003109,MNT-0007,2024-06-28,damaged
RET-0000510,ORD-0003115,MNT-0007,2024-06-07,size issue
RET-0000511,ORD-0003116,MNT-0007,2024-06-13,size issue
RET-0000512,ORD-0003121,MNT-0007,2024-06-26,quality issue
RET-0000513,ORD-0003126,MNT-0008,2023-04-03,size issue
RET-0000514,ORD-0003130,MNT-0008,2023-03-13,size issue
RET-0000515,ORD-0003150,MNT-0008,2023-04-16,quality issue
RET-0000516,ORD-0003157,MNT-0008,2023-04-25,changed mind
RET-0000517,ORD-0003174,MNT-0008,2023-05-14,damaged
RET-0000518,ORD-0003184,MNT-0008,2023-05-17,size issue
RET-0000519,ORD-0003188,MNT-0008,2023-06-10,damaged
RET-0000520,ORD-0003199,MNT-0008,2023-06-19,quality issue
RET-0000521,ORD-0003201,MNT-0008,2023-07-04,quality issue
RET-0000522,ORD-0003203,MNT-0008,2023-06-30,quality issue
RET-0000523,ORD-0003222,MNT-0008,2023-08-04,size issue
RET-0000524,ORD-0003227,MNT-0008,2023-08-16,size issue
RET-0000525,ORD-0003243,MNT-0008,2023-08-22,quality issue
RET-0000526,ORD-0003249,MNT-0008,2023-09-12,wrong item
RET-0000527,ORD-0003264,MNT-0008,2023-10-23,size issue
RET-0000528,ORD-0003274,MNT-0008,2023-10-29,changed mind
RET-0000529,ORD-0003284,MNT-0008,2023-10-18,size issue
RET-0000530,ORD-0003293,MNT-0008,2023-10-18,size issue
RET-0000531,ORD-0003295,MNT-0008,2023-10-16,size issue
RET-0000532,ORD-0003297,MNT-0008,2023-10-13,size issue
RET-0000533,ORD-0003303,MNT-0008,2023-11-24,quality issue
RET-0000534,ORD-0003310,MNT-0008,2023-11-29,quality issue
RET-0000535,ORD-0003314,MNT-0008,2023-11-27,size issue
RET-0000536,ORD-0003324,MNT-0008,2023-12-22,quality issue
RET-0000537,ORD-0003325,MNT-0008,2023-12-17,size issue
RET-0000538,ORD-0003326,MNT-0008,2023-12-22,wrong item
RET-0000539,ORD-0003334,MNT-0008,2023-12-22,changed mind
RET-0000540,ORD-0003342,MNT-0008,2024-02-08,changed mind
RET-0000541,ORD-0003346,MNT-0008,2024-01-13,quality issue
RET-0000542,ORD-0003381,MNT-0008,2024-04-10,wrong item
RET-0000543,ORD-0003390,MNT-0008,2024-03-17,quality issue
RET-0000544,ORD-0003429,MNT-0008,2024-05-19,size issue
RET-0000545,ORD-0003431,MNT-0008,2024-05-21,quality issue
RET-0000546,ORD-0003436,MNT-0008,2024-06-28,size issue
RET-0000547,ORD-0003456,MNT-0009,2023-01-16,size issue
RET-0000548,ORD-0003464,MNT-0009,2023-01-29,quality issue
RET-0000549,ORD-0003469,MNT-0009,2023-01-20,wrong item
RET-0000550,ORD-0003470,MNT-0009,2023-01-26,size issue
RET-0000551,ORD-0003476,MNT-0009,2023-01-12,size issue
RET-0000552,ORD-0003479,MNT-0009,2023-02-03,size issue
RET-0000553,ORD-0003487,MNT-0009,2023-01-27,size issue
RET-0000554,ORD-0003496,MNT-0009,2023-01-17,wrong item
RET-0000555,ORD-0003498,MNT-0009,2023-02-05,size issue
RET-0000556,ORD-0003504,MNT-0009,2023-02-06,damaged
RET-0000557,ORD-0003509,MNT-0009,2023-02-22,changed mind
RET-0000558,ORD-0003510,MNT-0009,2023-02-12,quality issue
RET-0000559,ORD-0003513,MNT-0009,2023-02-16,wrong item
RET-0000560,ORD-0003529,MNT-0009,2023-02-22,size issue
RET-0000561,ORD-0003530,MNT-0009,2023-03-07,size issue
RET-0000562,ORD-0003534,MNT-0009,2023-02-13,quality issue
RET-0000563,ORD-0003542,MNT-0009,2023-02-14,quality issue
RET-0000564,ORD-0003546,MNT-0009,2023-02-23,wrong item
RET-0000565,ORD-0003551,MNT-0009,2023-02-13,size issue
RET-0000566,ORD-0003553,MNT-0009,2023-02-07,damaged
RET-0000567,ORD-0003555,MNT-0009,2023-03-10,wrong item
RET-0000568,ORD-0003560,MNT-0009,2023-03-21,size issue
RET-0000569,ORD-0003564,MNT-0009,2023-03-23,quality issue
RET-0000570,ORD-0003565,MNT-0009,2023-03-14,changed mind
RET-0000571,ORD-0003568,MNT-0009,2023-03-20,quality issue
RET-0000572,ORD-0003569,MNT-0009,2023-03-15,damaged
RET-0000573,ORD-0003571,MNT-0009,2023-03-31,quality issue
RET-0000574,ORD-0003582,MNT-0009,2023-03-27,size issue
RET-0000575,ORD-0003586,MNT-0009,2023-03-31,size issue
RET-0000576,ORD-0003587,MNT-0009,2023-04-04,quality issue
RET-0000577,ORD-0003603,MNT-0009,2023-04-16,damaged
RET-0000578,ORD-0003610,MNT-0009,2023-05-03,changed mind
RET-0000579,ORD-0003612,MNT-0009,2023-04-25,wrong item
RET-0000580,ORD-0003614,MNT-0009,2023-04-11,changed mind
RET-0000581,ORD-0003618,MNT-0009,2023-04-12,quality issue
RET-0000582,ORD-0003620,MNT-0009,2023-05-05,wrong item
RET-0000583,ORD-0003621,MNT-0009,2023-04-21,quality issue
RET-0000584,ORD-0003629,MNT-0009,2023-04-25,size issue
RET-0000585,ORD-0003633,MNT-0009,2023-04-16,size issue
RET-0000586,ORD-0003642,MNT-0009,2023-05-02,size issue
RET-0000587,ORD-0003644,MNT-0009,2023-05-29,quality issue
RET-0000588,ORD-0003648,MNT-0009,2023-05-14,changed mind
RET-0000589,ORD-0003651,MNT-0009,2023-06-03,quality issue
RET-0000590,ORD-0003652,MNT-0009,2023-05-28,wrong item
RET-0000591,ORD-0003656,MNT-0009,2023-06-04,wrong item
RET-0000592,ORD-0003659,MNT-0009,2023-05-09,size issue
RET-0000593,ORD-0003666,MNT-0009,2023-06-06,changed mind
RET-0000594,ORD-0003671,MNT-0009,2023-06-03,quality issue
RET-0000595,ORD-0003695,MNT-0009,2023-05-10,quality issue
RET-0000596,ORD-0003697,MNT-0009,2023-05-15,damaged
RET-0000597,ORD-0003700,MNT-0009,2023-06-01,quality issue
RET-0000598,ORD-0003704,MNT-0009,2023-06-27,changed mind
RET-0000599,ORD-0003710,MNT-0009,2023-07-06,damaged
RET-0000600,ORD-0003714,MNT-0009,2023-06-15,size issue
RET-0000601,ORD-0003716,MNT-0009,2023-06-09,size issue
RET-0000602,ORD-0003719,MNT-0009,2023-06-29,size issue
RET-0000603,ORD-0003720,MNT-0009,2023-07-08,quality issue
RET-0000604,ORD-0003721,MNT-0009,2023-07-04,wrong item
RET-0000605,ORD-0003727,MNT-0009,2023-06-11,wrong item
RET-0000606,ORD-0003729,MNT-0009,2023-06-13,quality issue
RET-0000607,ORD-0003738,MNT-0009,2023-07-01,size issue
RET-0000608,ORD-0003748,MNT-0009,2023-07-11,size issue
RET-0000609,ORD-0003752,MNT-0009,2023-07-08,size issue
RET-0000610,ORD-0003755,MNT-0009,2023-06-29,quality issue
RET-0000611,ORD-0003756,MNT-0009,2023-06-09,size issue
RET-0000612,ORD-0003758,MNT-0009,2023-06-15,size issue
RET-0000613,ORD-0003764,MNT-0009,2023-08-01,size issue
RET-0000614,ORD-0003772,MNT-0009,2023-07-10,size issue
RET-0000615,ORD-0003784,MNT-0009,2023-08-03,changed mind
RET-0000616,ORD-0003792,MNT-0009,2023-08-10,changed mind
RET-0000617,ORD-0003802,MNT-0009,2023-07-10,changed mind
RET-0000618,ORD-0003803,MNT-0009,2023-07-11,size issue
RET-0000619,ORD-0003810,MNT-0009,2023-07-14,changed mind
RET-0000620,ORD-0003812,MNT-0009,2023-07-18,size issue
RET-0000621,ORD-0003814,MNT-0009,2023-07-26,wrong item
RET-0000622,ORD-0003815,MNT-0009,2023-07-29,quality issue
RET-0000623,ORD-0003821,MNT-0009,2023-08-07,damaged
RET-0000624,ORD-0003825,MNT-0009,2023-08-25,size issue
RET-0000625,ORD-0003827,MNT-0009,2023-08-05,changed mind
RET-0000626,ORD-0003829,MNT-0009,2023-09-06,size issue
RET-0000627,ORD-0003834,MNT-0009,2023-08-17,size issue
RET-0000628,ORD-0003838,MNT-0009,2023-08-22,size issue
RET-0000629,ORD-0003840,MNT-0009,2023-08-18,changed mind
RET-0000630,ORD-0003845,MNT-0009,2023-08-30,changed mind
RET-0000631,ORD-0003846,MNT-0009,2023-08-25,quality issue
RET-0000632,ORD-0003847,MNT-0009,2023-08-21,size issue
RET-0000633,ORD-0003856,MNT-0009,2023-08-31,quality issue
RET-0000634,ORD-0003862,MNT-0009,2023-09-08,quality issue
RET-0000635,ORD-0003867,MNT-0009,2023-08-28,size issue
RET-0000636,ORD-0003871,MNT-0009,2023-08-22,damaged
RET-0000637,ORD-0003872,MNT-0009,2023-09-06,quality issue
RET-0000638,ORD-0003875,MNT-0009,2023-08-28,changed mind
RET-0000639,ORD-0003878,MNT-0009,2023-08-17,size issue
RET-0000640,ORD-0003881,MNT-0009,2023-08-18,wrong item
RET-0000641,ORD-0003892,MNT-0009,2023-09-22,size issue
RET-0000642,ORD-0003895,MNT-0009,2023-09-15,quality issue
RET-0000643,ORD-0003900,MNT-0009,2023-09-23,size issue
RET-0000644,ORD-0003902,MNT-0009,2023-10-08,size issue
RET-0000645,ORD-0003905,MNT-0009,2023-09-30,wrong item
RET-0000646,ORD-0003906,MNT-0009,2023-09-25,wrong item
RET-0000647,ORD-0003915,MNT-0009,2023-10-06,damaged
RET-0000648,ORD-0003919,MNT-0009,2023-09-12,size issue
RET-0000649,ORD-0003924,MNT-0009,2023-09-14,size issue
RET-0000650,ORD-0003929,MNT-0009,2023-09-08,quality issue
RET-0000651,ORD-0003937,MNT-0009,2023-09-28,quality issue
RET-0000652,ORD-0003940,MNT-0009,2023-09-23,wrong item
RET-0000653,ORD-0003941,MNT-0009,2023-09-07,changed mind
RET-0000654,ORD-0003943,MNT-0009,2023-09-14,size issue
RET-0000655,ORD-0003951,MNT-0009,2023-10-03,size issue
RET-0000656,ORD-0003954,MNT-0009,2023-09-24,wrong item
RET-0000657,ORD-0003955,MNT-0009,2023-10-01,changed mind
RET-0000658,ORD-0003957,MNT-0009,2023-09-29,size issue
RET-0000659,ORD-0003963,MNT-0009,2023-10-06,quality issue
RET-0000660,ORD-0003970,MNT-0009,2023-10-11,changed mind
RET-0000661,ORD-0003971,MNT-0009,2023-11-01,quality issue
RET-0000662,ORD-0003975,MNT-0009,2023-10-25,changed mind
RET-0000663,ORD-0003981,MNT-0009,2023-10-21,quality issue
RET-0000664,ORD-0003988,MNT-0009,2023-10-10,size issue
RET-0000665,ORD-0003989,MNT-0009,2023-10-22,damaged
RET-0000666,ORD-0003990,MNT-0009,2023-11-10,size issue
RET-0000667,ORD-0003996,MNT-0009,2023-11-04,size issue
RET-0000668,ORD-0003997,MNT-0009,2023-10-23,size issue
RET-0000669,ORD-0004005,MNT-0009,2023-10-09,wrong item
RET-0000670,ORD-0004006,MNT-0009,2023-11-04,size issue
RET-0000671,ORD-0004012,MNT-0009,2023-10-11,changed mind
RET-0000672,ORD-0004013,MNT-0009,2023-10-18,size issue
RET-0000673,ORD-0004018,MNT-0009,2023-11-04,size issue
RET-0000674,ORD-0004020,MNT-0009,2023-11-01,quality issue
RET-0000675,ORD-0004024,MNT-0009,2023-11-01,size issue
RET-0000676,ORD-0004027,MNT-0009,2023-10-11,changed mind
RET-0000677,ORD-0004029,MNT-0009,2023-11-03,changed mind
RET-0000678,ORD-0004034,MNT-0009,2023-11-05,size issue
RET-0000679,ORD-0004040,MNT-0009,2023-10-18,quality issue
RET-0000680,ORD-0004048,MNT-0009,2023-10-29,changed mind
RET-0000681,ORD-0004071,MNT-0009,2023-11-30,size issue
RET-0000682,ORD-0004078,MNT-0009,2023-12-03,size issue
RET-0000683,ORD-0004081,MNT-0009,2023-11-18,size issue
RET-0000684,ORD-0004096,MNT-0009,2023-12-08,changed mind
RET-0000685,ORD-0004097,MNT-0009,2023-11-15,changed mind
RET-0000686,ORD-0004099,MNT-0009,2023-11-22,changed mind
RET-0000687,ORD-0004100,MNT-0009,2023-12-04,size issue
RET-0000688,ORD-0004101,MNT-0009,2023-11-05,quality issue
RET-0000689,ORD-0004102,MNT-0009,2023-12-06,wrong item
RET-0000690,ORD-0004108,MNT-0009,2023-11-21,size issue
RET-0000691,ORD-0004110,MNT-0009,2023-11-24,changed mind
RET-0000692,ORD-0004111,MNT-0009,2023-12-11,damaged
RET-0000693,ORD-0004113,MNT-0009,2023-12-06,size issue
RET-0000694,ORD-0004116,MNT-0009,2023-11-08,quality issue
RET-0000695,ORD-0004117,MNT-0009,2023-11-17,quality issue
RET-0000696,ORD-0004119,MNT-0009,2023-11-27,changed mind
RET-0000697,ORD-0004121,MNT-0009,2023-11-21,damaged
RET-0000698,ORD-0004130,MNT-0009,2023-12-23,size issue
RET-0000699,ORD-0004131,MNT-0009,2023-12-20,size issue
RET-0000700,ORD-0004132,MNT-0009,2023-12-23,damaged
RET-0000701,ORD-0004139,MNT-0009,2023-12-13,size issue
RET-0000702,ORD-0004142,MNT-0009,2023-12-21,size issue
RET-0000703,ORD-0004143,MNT-0009,2024-01-03,changed mind
RET-0000704,ORD-0004145,MNT-0009,2023-12-09,changed mind
RET-0000705,ORD-0004146,MNT-0009,2023-12-24,size issue
RET-0000706,ORD-0004149,MNT-0009,2023-12-25,wrong item
RET-0000707,ORD-0004150,MNT-0009,2023-12-30,changed mind
RET-0000708,ORD-0004151,MNT-0009,2024-01-09,quality issue
RET-0000709,ORD-0004153,MNT-0009,2023-12-17,changed mind
RET-0000710,ORD-0004167,MNT-0009,2023-12-17,quality issue
RET-0000711,ORD-0004168,MNT-0009,2023-12-18,size issue
RET-0000712,ORD-0004171,MNT-0009,2023-12-26,size issue
RET-0000713,ORD-0004173,MNT-0009,2023-12-28,size issue
RET-0000714,ORD-0004181,MNT-0009,2024-01-01,size issue
RET-0000715,ORD-0004185,MNT-0009,2024-01-02,quality issue
RET-0000716,ORD-0004189,MNT-0009,2023-12-26,damaged
RET-0000717,ORD-0004190,MNT-0009,2023-12-23,wrong item
RET-0000718,ORD-0004191,MNT-0009,2024-01-04,changed mind
RET-0000719,ORD-0004195,MNT-0009,2023-12-26,size issue
RET-0000720,ORD-0004197,MNT-0009,2023-12-25,size issue
RET-0000721,ORD-0004199,MNT-0009,2024-01-01,changed mind
RET-0000722,ORD-0004201,MNT-0009,2024-01-01,size issue
RET-0000723,ORD-0004202,MNT-0009,2023-12-29,size issue
RET-0000724,ORD-0004205,MNT-0009,2024-01-26,changed mind
RET-0000725,ORD-0004217,MNT-0009,2024-02-05,quality issue
RET-0000726,ORD-0004219,MNT-0009,2024-01-14,size issue
RET-0000727,ORD-0004226,MNT-0009,2024-01-23,quality issue
RET-0000728,ORD-0004230,MNT-0009,2024-02-09,wrong item
RET-0000729,ORD-0004240,MNT-0009,2024-01-25,quality issue
RET-0000730,ORD-0004245,MNT-0009,2024-01-25,wrong item
RET-0000731,ORD-0004264,MNT-0009,2024-02-01,wrong item
RET-0000732,ORD-0004274,MNT-0009,2024-02-27,damaged
RET-0000733,ORD-0004275,MNT-0009,2024-03-02,damaged
RET-0000734,ORD-0004277,MNT-0009,2024-02-22,size issue
RET-0000735,ORD-0004280,MNT-0009,2024-02-26,size issue
RET-0000736,ORD-0004286,MNT-0009,2024-02-14,quality issue
RET-0000737,ORD-0004287,MNT-0009,2024-02-29,quality issue
RET-0000738,ORD-0004291,MNT-0009,2024-02-19,quality issue
RET-0000739,ORD-0004292,MNT-0009,2024-02-28,changed mind
RET-0000740,ORD-0004294,MNT-0009,2024-02-15,size issue
RET-0000741,ORD-0004300,MNT-0009,2024-03-07,size issue
RET-0000742,ORD-0004306,MNT-0009,2024-03-08,quality issue
RET-0000743,ORD-0004311,MNT-0009,2024-02-10,wrong item
RET-0000744,ORD-0004313,MNT-0009,2024-02-17,size issue
RET-0000745,ORD-0004315,MNT-0009,2024-02-29,quality issue
RET-0000746,ORD-0004345,MNT-0009,2024-04-06,size issue
RET-0000747,ORD-0004347,MNT-0009,2024-03-24,damaged
RET-0000748,ORD-0004349,MNT-0009,2024-03-10,wrong item
RET-0000749,ORD-0004350,MNT-0009,2024-04-09,size issue
RET-0000750,ORD-0004363,MNT-0009,2024-03-16,changed mind
RET-0000751,ORD-0004365,MNT-0009,2024-03-15,size issue
RET-0000752,ORD-0004368,MNT-0009,2024-04-02,wrong item
RET-0000753,ORD-0004377,MNT-0009,2024-03-31,quality issue
RET-0000754,ORD-0004380,MNT-0009,2024-04-25,size issue
RET-0000755,ORD-0004383,MNT-0009,2024-04-15,size issue
RET-0000756,ORD-0004388,MNT-0009,2024-04-26,changed mind
RET-0000757,ORD-0004393,MNT-0009,2024-04-06,quality issue
RET-0000758,ORD-0004398,MNT-0009,2024-04-16,changed mind
RET-0000759,ORD-0004403,MNT-0009,2024-04-22,quality issue
RET-0000760,ORD-0004408,MNT-0009,2024-04-18,size issue
RET-0000761,ORD-0004409,MNT-0009,2024-05-11,changed mind
RET-0000762,ORD-0004412,MNT-0009,2024-04-29,size issue
RET-0000763,ORD-0004416,MNT-0009,2024-04-30,damaged
RET-0000764,ORD-0004420,MNT-0009,2024-05-11,size issue
RET-0000765,ORD-0004426,MNT-0009,2024-05-18,changed mind
RET-0000766,ORD-0004433,MNT-0009,2024-05-21,quality issue
RET-0000767,ORD-0004434,MNT-0009,2024-05-18,quality issue
RET-0000768,ORD-0004438,MNT-0009,2024-05-30,changed mind
RET-0000769,ORD-0004439,MNT-0009,2024-05-29,size issue
RET-0000770,ORD-0004440,MNT-0009,2024-06-02,size issue
RET-0000771,ORD-0004457,MNT-0009,2024-06-01,size issue
RET-0000772,ORD-0004460,MNT-0009,2024-05-19,size issue
RET-0000773,ORD-0004462,MNT-0009,2024-05-26,size issue
RET-0000774,ORD-0004464,MNT-0009,2024-05-08,changed mind
RET-0000775,ORD-0004465,MNT-0009,2024-05-11,size issue
RET-0000776,ORD-0004468,MNT-0009,2024-05-07,size issue
RET-0000777,ORD-0004470,MNT-0009,2024-05-08,size issue
RET-0000778,ORD-0004473,MNT-0009,2024-05-28,wrong item
RET-0000779,ORD-0004474,MNT-0009,2024-05-22,damaged
RET-0000780,ORD-0004483,MNT-0009,2024-06-27,damaged
RET-0000781,ORD-0004484,MNT-0009,2024-06-18,wrong item
RET-0000782,ORD-0004485,MNT-0009,2024-06-26,changed mind
RET-0000783,ORD-0004490,MNT-0009,2024-06-16,changed mind
RET-0000784,ORD-0004492,MNT-0009,2024-07-05,size issue
RET-0000785,ORD-0004502,MNT-0009,2024-06-20,size issue
RET-0000786,ORD-0004507,MNT-0009,2024-07-02,size issue
RET-0000787,ORD-0004508,MNT-0009,2024-07-07,size issue
RET-0000788,ORD-0004514,MNT-0009,2024-07-10,changed mind
RET-0000789,ORD-0004515,MNT-0009,2024-06-27,quality issue
RET-0000790,ORD-0004521,MNT-0009,2024-07-04,size issue
RET-0000791,ORD-0004530,MNT-0009,2024-06-11,changed mind
RET-0000792,ORD-0004531,MNT-0009,2024-06-30,size issue
RET-0000793,ORD-0004564,MNT-0010,2023-05-01,size issue
RET-0000794,ORD-0004577,MNT-0010,2023-05-19,size issue
RET-0000795,ORD-0004582,MNT-0010,2023-05-27,size issue
RET-0000796,ORD-0004588,MNT-0010,2023-06-06,changed mind
RET-0000797,ORD-0004590,MNT-0010,2023-06-06,quality issue
RET-0000798,ORD-0004599,MNT-0010,2023-06-28,size issue
RET-0000799,ORD-0004601,MNT-0010,2023-06-18,size issue
RET-0000800,ORD-0004603,MNT-0010,2023-07-08,quality issue
RET-0000801,ORD-0004607,MNT-0010,2023-07-18,quality issue
RET-0000802,ORD-0004617,MNT-0010,2023-08-15,damaged
RET-0000803,ORD-0004621,MNT-0010,2023-08-28,quality issue
RET-0000804,ORD-0004627,MNT-0010,2023-09-10,wrong item
RET-0000805,ORD-0004633,MNT-0010,2023-09-15,size issue
RET-0000806,ORD-0004649,MNT-0010,2023-11-10,wrong item
RET-0000807,ORD-0004666,MNT-0010,2023-12-23,size issue
RET-0000808,ORD-0004667,MNT-0010,2023-12-16,wrong item
